Evidence,Property,Source,Genome Name,BRC ID,RefSeq Locus Tag,Alt Locus Tag,Source ID,Source Organism,Gene,Product,Function,Classification,PubMed,Subject Coverage,Query Coverage,Identity,E-value
"BLAT","Drug Target","DrugBank","Escherichia coli IAI1","fig|585034.5.peg.3359","ECIAI1_3437","VBIEscCol26572_3359","P23882","Escherichia coli (strain K12)","fmt","Methionyl-tRNA formyltransferase (EC 2.1.2.9)","N-Formylmethionine","Drug target",,100,100,99,"1e-180"
"BLAT","Virulence Factor","PATRIC_VF","Escherichia coli IAI1","fig|585034.5.peg.2136","ECIAI1_2167","VBIEscCol26572_2136","b2093","Escherichia coli str. K-12 substr. MG1655","gatB","PTS system, galactitol-specific IIB component (EC 2.7.1.200)",,"Biofilm","17222132",100,100,98,"9e-48"
"BLAT","Drug Target","DrugBank","Escherichia coli IAI1","fig|585034.5.peg.844","ECIAI1_0861","VBIEscCol26572_0844","P75792","Escherichia coli (strain K12)","ybiV","Sugar phosphatase YbiV","Aspartate Beryllium Trifluoride","Drug target",,100,100,99,"1e-153"
"BLAT","Virulence Factor","PATRIC_VF","Escherichia coli IAI1","fig|585034.5.peg.1235","ECIAI1_1247","VBIEscCol26572_1235","b1224","Escherichia coli str. K-12 substr. MG1655","narG","Respiratory nitrate reductase alpha chain (EC 1.7.99.4)",,"Biofilm","17222132",100,100,99,"0.0"
"BLAT","Virulence Factor","PATRIC_VF","Escherichia coli IAI1","fig|585034.5.peg.3711","ECIAI1_3796","VBIEscCol26572_3711","c4450","Escherichia coli CFT073","waaW","UDP-galactose:(galactosyl) LPS alpha1,2-galactosyltransferase WaaW (EC 2.4.1.-)",,"Virulence;LPS (Lipopolysaccharide)","15845486",99,100,98,"1e-200"
"BLAT","Drug Target","DrugBank","Escherichia coli IAI1","fig|585034.5.peg.1193","ECIAI1_1204","VBIEscCol26572_1193","P0A8V6","Escherichia coli (strain K12)","fadR","Transcriptional regulator for fatty acid degradation FadR, GntR family","MYRISTIC ACID","Drug target",,100,100,100,"1e-137"
"BLASTP","Human Homolog","Human","Escherichia coli IAI1","fig|585034.5.peg.723","ECIAI1_0727","VBIEscCol26572_0723","NP_000394.2","Homo sapiens","galE","UDP-glucose 4-epimerase (EC 5.1.3.2)",,,,97,99,52,"3e-128"
"BLAT","Virulence Factor","Victors","Escherichia coli IAI1","fig|585034.5.peg.1501","ECIAI1_1522","VBIEscCol26572_1501","15801627","Escherichia coli O157:H7 str. EDL933",,"Uncharacterized lipoprotein YdeK",,,"15731074",95,72,97,"0.0"
"BLAT","Virulence Factor","PATRIC_VF","Escherichia coli IAI1","fig|585034.5.peg.1495","ECIAI1_1515","VBIEscCol26572_1495","Z2203","Escherichia coli O157:H7 str. EDL933",,"Outer membrane usher protein FimD",,"Virulence;Fimbriae","15528651",98,100,98,"0.0"
"BLAT","Virulence Factor","PATRIC_VF","Escherichia coli IAI1","fig|585034.5.peg.1739","ECIAI1_1763","VBIEscCol26572_1739","c2103","Escherichia coli CFT073","ydiV","Putative anti-FlhC(2)FlhD(4) factor YdiV",,"Adherence","23667238",100,100,97,"1e-134"
"BLAT","Virulence Factor","Victors","Escherichia coli IAI1","fig|585034.5.peg.4056","ECIAI1_4163","VBIEscCol26572_4056","16131793","Escherichia coli str. K-12 substr. MG1655","yijP","Phosphoethanolamine transferase EptC [E.coli], specific for LPS heptose I residue",,,"10456927",100,100,99,"0.0"
"BLAT","Antibiotic Resistance","CARD","Escherichia coli IAI1","fig|585034.5.peg.1141","ECIAI1_1151","VBIEscCol26572_1141","NP_415632.1","Escherichia coli str. K-12 substr. MG1655","mfd","Transcription-repair coupling factor",,"antibiotic target protection protein;fluoroquinolone resistance gene",,100,100,99,"0.0"
"BLAT","Drug Target","DrugBank","Escherichia coli IAI1","fig|585034.5.peg.4114","ECIAI1_4241","VBIEscCol26572_4114","P13009","Escherichia coli (strain K12)","metH","5-methyltetrahydrofolate--homocysteine methyltransferase (EC 2.1.1.13)","Methylcobalamin","Drug target",,100,100,99,"0.0"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.1629","ECIAI1_1650","VBIEscCol26572_1629","P69213","Escherichia coli O157:H7","mdtJ","Spermidine export protein MdtJ","the drug/metabolite transporter (dmt) superfamily.","2.A.7.1.9","11206551;11258796;11566977;11867724;15919996;16738553;18039771;9097039;9278503",100,100,100,"9e-61"
"BLAT","Virulence Factor","Victors","Escherichia coli IAI1","fig|585034.5.peg.4075","ECIAI1_4194","VBIEscCol26572_4075","15676067","Neisseria meningitidis MC58","tufB","Translation elongation factor Tu",,,"11062540",98,98,84,"1e-197"
"BLAT","Virulence Factor","VFDB","Escherichia coli IAI1","fig|585034.5.peg.566","ECIAI1_0573","VBIEscCol26572_0566","VFG000928","Escherichia coli CFT073","fepG","Ferric enterobactin transport system permease protein FepG (TC 3.A.1.14.2)",,"Iron uptake;Siderophore",,100,100,97,"1e-178"
"BLAT","Drug Target","DrugBank","Escherichia coli IAI1","fig|585034.5.peg.1665","ECIAI1_1688","VBIEscCol26572_1665","P77150","Escherichia coli (strain K12)","pdxY","Pyridoxal kinase (EC 2.7.1.35)","3-Sulfinoalanine","Drug target",,99,100,100,"1e-165"
"BLAT","Antibiotic Resistance","CARD","Escherichia coli IAI1","fig|585034.5.peg.2726","ECIAI1_2781","VBIEscCol26572_2726","AAC75733.1","Escherichia coli str. K-12 substr. MG1655","emrB","Multidrug efflux system EmrAB-OMF, inner-membrane proton/drug antiporter EmrB (MFS type)",,"efflux pump conferring antibiotic resistance",,100,100,99,"1e-299"
"BLAT","Drug Target","DrugBank","Escherichia coli IAI1","fig|585034.5.peg.3308","ECIAI1_3371","VBIEscCol26572_3308","Q7CL96","Yersinia pestis","sspA","Stringent starvation protein A","Citric Acid","Drug target",,98,98,83,"5e-97"
"BLAT","Drug Target","TTD","Escherichia coli IAI1","fig|585034.5.peg.3452","ECIAI1_3535","VBIEscCol26572_3452","TTDR00952",,"mrcA","Multimodular transpeptidase-transglycosylase (EC 2.4.1.129) (EC 3.4.-.-)",,,,99,99,99,"0.0"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.2187","ECIAI1_2221","VBIEscCol26572_2187","P0AFY2","Escherichia coli (strain K12)","sanA","SanA protein","the vancomycin-sensitivity protein (sana) family.","9.B.114.1.1","1567863;16738553;8550448;9278503",100,100,99,"1e-135"
"BLAT","Virulence Factor","PATRIC_VF","Escherichia coli IAI1","fig|585034.5.peg.4056","ECIAI1_4163","VBIEscCol26572_4056","c4914","Escherichia coli CFT073","yijP","Phosphoethanolamine transferase EptC [E.coli], specific for LPS heptose I residue",,"Invasion","10456927",100,100,98,"0.0"
"BLAT","Virulence Factor","Victors","Escherichia coli IAI1","fig|585034.5.peg.260","ECIAI1_0272","VBIEscCol26572_0260","16763696","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","dinB","DNA polymerase IV (EC 2.7.7.7)",,,"16518469",100,100,91,"1e-187"
"BLAT","Virulence Factor","VFDB","Escherichia coli IAI1","fig|585034.5.peg.1105","ECIAI1_1115","VBIEscCol26572_1105","VFG002345","Yersinia enterocolitica subsp. enterocolitica 8081","flgH","Flagellar L-ring protein FlgH",,"Secretion system;Invasion;Motility",,94,92,82,"8e-100"
"BLAT","Virulence Factor","Victors","Escherichia coli IAI1","fig|585034.5.peg.2527","ECIAI1_2559","VBIEscCol26572_2527","24113836","Shigella flexneri 2a str. 301","guaA","GMP synthase [glutamine-hydrolyzing], amidotransferase subunit (EC 6.3.5.2) / GMP synthase [glutamine-hydrolyzing], ATP pyrophosphatase subunit (EC 6.3.5.2)",,,"8757833",100,100,99,"1e-312"
"BLAT","Virulence Factor","PATRIC_VF","Escherichia coli IAI1","fig|585034.5.peg.1916","ECIAI1_1945","VBIEscCol26572_1916","STM14_2301","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","znuC","Zinc ABC transporter, ATP-binding protein ZnuC",,"Virulence","12117991;21219981",98,98,95,"1e-135"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.3566",,"VBIEscCol26572_3566","Q1R5B5","Escherichia coli (strain UTI89 / UPEC)",,"hypothetical protein","'the pore-forming toxic peptide, dinq (dinq) family.'","1.C.120.1.1",,90,100,100,"1e-12"
"BLAT","Drug Target","DrugBank","Escherichia coli IAI1","fig|585034.5.peg.4141","ECIAI1_4269","VBIEscCol26572_4141","P26602","Escherichia coli (strain K12)","ubiC","Chorismate--pyruvate lyase (EC 4.1.3.40)","4-Hydroxy-3-Methoxybenzoate;P-Hydroxybenzoic Acid","Drug target",,100,100,98,"1e-89"
"BLAT","Virulence Factor","Victors","Escherichia coli IAI1","fig|585034.5.peg.1771","ECIAI1_1798","VBIEscCol26572_1771","16764663","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2 ","chbB","PTS system, N,N'-diacetylchitobiose-specific IIB component (EC 2.7.1.196)",,,"16518469",100,100,96,"5e-50"
"BLAT","Drug Target","DrugBank","Escherichia coli IAI1","fig|585034.5.peg.723","ECIAI1_0727","VBIEscCol26572_0723","P09147","Escherichia coli (strain K12)","galE","UDP-glucose 4-epimerase (EC 5.1.3.2)","Uridine diphosphate glucose;Uridine-5'-Diphosphate-Mannose;Phenyl-Uridine-5'-Diphosphate;Uridine-Diphosphate-N-Acetylglucosamine;Uridine-5'-Diphosphate;Uridine-5'-Diphosphate-4-Deoxy-4-Fluoro-Alpha-D-Galactose","Drug target",,100,100,99,"1e-202"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.1804","ECIAI1_1832","VBIEscCol26572_1804","P38055","Escherichia coli (strain K12)","ydjE","Uncharacterized MFS-type transporter YdjE","the major facilitator superfamily (mfs).","2.A.1.1.92","15919996;16738553;2670682;7984428;9097039;9278503",100,100,99,"1e-260"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.1871","ECIAI1_1900","VBIEscCol26572_1871","P23894","Escherichia coli (strain K12)","htpX","Protease HtpX","the integral membrane caax protease (caax protease) family.","9.B.1.1.6",,100,100,99,"1e-161"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.957","ECIAI1_0970","VBIEscCol26572_0957","P02931","Escherichia coli","ompF","Outer membrane porin OmpF","the general bacterial porin (gbp) family.","1.B.1.1.1","1380671;16079137;16738553;2997131;6294623;7037455;7049161;7524100;8905232;9278503;9298646;9629924;9843370",100,100,100,"1e-215"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.1788","ECIAI1_1815","VBIEscCol26572_1788","B7L6M8","Escherichia coli (strain 55989 / EAEC)","ynjB","ABC transporter, substrate-binding protein YnjB","the atp-binding cassette (abc) superfamily.","3.A.1.19.4",,100,100,98,"1e-230"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.2314","ECIAI1_2350","VBIEscCol26572_2314","P0AFF0","Escherichia coli","nuoN","NADH-ubiquinone oxidoreductase chain N (EC 1.6.5.3)","the h(+) or na(+)-translocating nadh dehydrogenase (ndh) family.","3.D.1.1.1","11997136;12718520;15919996;15996109;16079137;16738553;7607227;7690854;8157582;8366049;9205837;9278503;9298646",100,100,100,"1e-276"
"BLAT","Virulence Factor","PATRIC_VF","Escherichia coli IAI1","fig|585034.5.peg.4389","ECIAI1_4522","VBIEscCol26572_4389","Z5905","Escherichia coli O157:H7 str. EDL933","yjhS","Probable 9-O-acetyl-N-acetylneuraminic acid deacetylase",,"Virulence","15528651",99,99,97,"1e-198"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.710","ECIAI1_0714","VBIEscCol26572_0710","P19934","Escherichia coli","tolA","TolA protein","the tonb-exbb-exbd/tola-tolq-tolr outer membrane receptor energizers and stabilizers (tonb/tola) family.","2.C.1.2.1","10404600;1574003;16352602;16738553;2068069;2687247;7567469;8905232;8978668;9278503",100,100,100,"1e-228"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.2152","ECIAI1_2184","VBIEscCol26572_2152","P33341","Escherichia coli (strain K12)","yehB","Outer membrane usher protein YehB","the outer membrane fimbrial usher porin (fup) family.","1.B.11.3.11",,100,100,98,"0.0"
"BLAT","Virulence Factor","PATRIC_VF","Escherichia coli IAI1","fig|585034.5.peg.1430","ECIAI1_1446","VBIEscCol26572_1430","SL1344_1520","Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344","yncB","Putative oxidoreductase YncB",,"Virulence","16518469",96,99,85,"1e-178"
"BLAT","Virulence Factor","Victors","Escherichia coli IAI1","fig|585034.5.peg.4008","ECIAI1_4118","VBIEscCol26572_4008","205354363","Salmonella enterica subsp. enterica serovar Gallinarum str. 287/91","cpxR","Copper-sensing two-component system response regulator CpxR",,,"20487719",90,100,97,"1e-114"
"BLAT","Drug Target","DrugBank","Escherichia coli IAI1","fig|585034.5.peg.332","ECIAI1_0339","VBIEscCol26572_0332","P25524","Escherichia coli (strain K12)","codA","Cytosine deaminase (EC 3.5.4.1)","'4-Hydroxy-3,4-Dihydro-1h-Pyrimidin-2-One;5-Fluoro-4-(S)-Hydroxy-3,4-Dihydropyrimidine'","Drug target",,100,100,99,"1e-252"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.3284","ECIAI1_3349","VBIEscCol26572_3284","P0A9V1","Escherichia coli (strain K12)","lptB","Lipopolysaccharide ABC transporter, ATP-binding protein LptB","the outer membrane lipopolysaccharide export porin (lps-ep) family.","1.B.42.1.2","15919996;16738553;18375759;7610040;9278503",100,100,100,"1e-133"
"BLASTP","Human Homolog","Human","Escherichia coli IAI1","fig|585034.5.peg.105","ECIAI1_0102","VBIEscCol26572_0105","NP_001002000.1","Homo sapiens","guaC","GMP reductase (EC 1.7.1.7)",,,,98,99,68,"2e-179"
"BLAT","Antibiotic Resistance","CARD","Escherichia coli IAI1","fig|585034.5.peg.2040","ECIAI1_2067","VBIEscCol26572_2040","AML99881.1","Salmonella enterica subsp. enterica serovar Typhimurium","yeeO","Uncharacterized transporter YeeO",,"efflux pump conferring antibiotic resistance",,99,97,82,"1e-232"
"BLAT","Drug Target","DrugBank","Escherichia coli IAI1","fig|585034.5.peg.1640","ECIAI1_1662","VBIEscCol26572_1640","P05042","Escherichia coli (strain K12)","fumC","Fumarate hydratase class II (EC 4.2.1.2)","Pyromellitic Acid;3-Trimethylsilylsuccinic Acid;Malate Ion;Citric Acid","Drug target",,100,100,99,"1e-270"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.3745","ECIAI1_3831","VBIEscCol26572_3745","P31435","Escherichia coli","yicJ","Proposed xyloside/Na+ symporter YicJ","the glycoside-pentoside-hexuronide (gph):cation symporter family.","2.A.2.3.4","15919996;16738553;7686882;9278503",100,100,100,"1e-272"
"BLAT","Drug Target","DrugBank","Escherichia coli IAI1","fig|585034.5.peg.3377","ECIAI1_3455","VBIEscCol26572_3377","P0A7W7","Escherichia coli (strain K12)","rpsH","SSU ribosomal protein S8p (S15Ae)","Tetracycline","Drug target",,100,100,100,"2e-66"
"BLAT","Drug Target","DrugBank","Escherichia coli IAI1","fig|585034.5.peg.983","ECIAI1_0995","VBIEscCol26572_0983","P0A6Q3","Escherichia coli (strain K12)","fabA","3-hydroxyacyl-[acyl-carrier-protein] dehydratase, FabA form (EC 4.2.1.59) @ Trans-2-decenoyl-[acyl-carrier-protein] isomerase (EC 5.3.3.14)","2-Decenoyl N-Acetyl Cysteamine","Drug target",,100,100,100,"3e-98"
"BLAT","Drug Target","DrugBank","Escherichia coli IAI1","fig|585034.5.peg.1771","ECIAI1_1798","VBIEscCol26572_1771","P69795","Escherichia coli (strain K12)","chbB","PTS system, N,N'-diacetylchitobiose-specific IIB component (EC 2.7.1.196)","S-Phosphocysteine","Drug target",,100,100,100,"1e-52"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.157","ECIAI1_0150","VBIEscCol26572_0157","P07822","Escherichia coli","fhuD","Ferric hydroxamate ABC transporter (TC 3.A.1.14.3), periplasmic substrate binding protein FhuD","the atp-binding cassette (abc) superfamily.","3.A.1.14.3","10742172;11805094;1551849;15919996;16738553;17218314;2823072;3020380;3301821;7651325;8202364;9278503",100,100,98,"1e-170"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.2891","ECIAI1_2945","VBIEscCol26572_2891","P31119","Escherichia coli (strain K12)","aas","2-acylglycerophosphoethanolamine acyltransferase (EC 2.3.1.40) / Acyl-[acyl-carrier-protein] synthetase (EC 6.2.1.20)","the fatty acid transporter (fat) family.","4.C.1.1.16",,100,100,99,"0.0"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.2298","ECIAI1_2335","VBIEscCol26572_2298","Q47377","Escherichia coli (strain K12)","yfbW","Undecaprenyl phosphate-aminoarabinose flippase subunit ArnE","the drug/metabolite transporter (dmt) superfamily.","2.A.7.22.1","15569938;15919996;16738553;17928292;8626063;9278503",100,100,100,"2e-59"
"BLAT","Drug Target","DrugBank","Escherichia coli IAI1","fig|585034.5.peg.176","ECIAI1_0170","VBIEscCol26572_0176","P0A805","Escherichia coli (strain K12)","frr","Ribosome recycling factor","Decyloxy-Methanol","Drug target",,100,100,100,"1e-97"
"BLAT","Drug Target","DrugBank","Escherichia coli IAI1","fig|585034.5.peg.3425","ECIAI1_3507","VBIEscCol26572_3425","P25924","Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)","cysG","Precorrin-2 oxidase (EC 1.3.1.76) @ Sirohydrochlorin ferrochelatase activity of CysG (EC 4.99.1.4) / Uroporphyrinogen-III methyltransferase (EC 2.1.1.107)","S-Adenosyl-L-Homocysteine;Phosphonoserine","Drug target",,100,100,90,"1e-242"
"BLAT","Virulence Factor","VFDB","Escherichia coli IAI1","fig|585034.5.peg.282","ECIAI1_0295","VBIEscCol26572_0282","VFG002413","Escherichia coli O157:H7 str. EDL933","ykgK","Transcriptional regulator EcpR",,"Adherence",,91,100,98,"3e-98"
"BLAT","Antibiotic Resistance","CARD","Escherichia coli IAI1","fig|585034.5.peg.4008","ECIAI1_4118","VBIEscCol26572_4008","NP_312865.1","Escherichia coli O157:H7 str. Sakai","cpxR","Copper-sensing two-component system response regulator CpxR",,"efflux pump conferring antibiotic resistance;gene modulating antibiotic efflux",,90,100,100,"1e-117"
"BLAT","Virulence Factor","Victors","Escherichia coli IAI1","fig|585034.5.peg.2192","ECIAI1_2226","VBIEscCol26572_2192","15802705","Escherichia coli O157:H7 str. EDL933","mglA","Galactose/methyl galactoside ABC transporter, ATP-binding protein MglA (EC 3.6.3.17)",,,"15731074",97,100,99,"1e-282"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.1320","ECIAI1_1335","VBIEscCol26572_1320","P76042","Escherichia coli (strain K12)","ycjN","ABC-type sugar transport system, periplasmic binding protein YcjN","the atp-binding cassette (abc) superfamily.","3.A.1.1.46",,100,100,99,"1e-243"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.1026","ECIAI1_1040","VBIEscCol26572_1026","P33225","Escherichia coli","torA","Trimethylamine-N-oxide reductase (EC 1.7.2.3), TorA","the prokaryotic molybdopterin-containing oxidoreductase (pmo) family.","5.A.3.4.1","10411745;11056172;11562502;12766163;16738553;17218314;2512991;8022286;8039676;8302830;8905232;9278503;9427745;9632735",100,100,99,"0.0"
"BLAT","Virulence Factor","PATRIC_VF","Escherichia coli IAI1","fig|585034.5.peg.3308","ECIAI1_3371","VBIEscCol26572_3308","STM14_4033","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","sspA","Stringent starvation protein A",,"Virulence","10816458",99,99,98,"1e-117"
"BLAT","Virulence Factor","PATRIC_VF","Escherichia coli IAI1","fig|585034.5.peg.2972","ECIAI1_3032","VBIEscCol26572_2972","Z4251","Escherichia coli O157:H7 str. EDL933","serA","D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)",,"Virulence","15731074",100,100,100,"1e-234"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.3648","ECIAI1_3731","VBIEscCol26572_3648","P37387","Escherichia coli","xylF","D-xylose ABC transporter, substrate-binding protein XylF","the atp-binding cassette (abc) superfamily.","3.A.1.2.4","15919996;16738553;8041620;8581399;9278503;9298646;9673030",100,100,99,"1e-185"
"BLAT","Virulence Factor","VFDB","Escherichia coli IAI1","fig|585034.5.peg.1752",,"VBIEscCol26572_1752","VFG034754","Escherichia coli O157:H7 str. EDL933",,"Putative ankyrin repeat protein B",,,,62,96,96,"1e-219"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.1475","ECIAI1_1495","VBIEscCol26572_1475","P77463","Escherichia coli (strain K12)","ddpC","D,D-dipeptide ABC transporter, permease protein DdpC","the atp-binding cassette (abc) superfamily.","3.A.1.5.38",,100,100,99,"1e-167"
"BLAT","Drug Target","DrugBank","Escherichia coli IAI1","fig|585034.5.peg.2356","ECIAI1_2392","VBIEscCol26572_2356","P08192","Escherichia coli (strain K12)","folC","Dihydrofolate synthase (EC 6.3.2.12) @ Folylpolyglutamate synthase (EC 6.3.2.17)","Sulfamethoxazole;(5r)-5-Amino-6-Hydroxyhexylcarbamic Acid;Phosphorylated Dihydropteroate","Drug target",,100,100,99,"1e-243"
"BLAT","Drug Target","TTD","Escherichia coli IAI1","fig|585034.5.peg.3445","ECIAI1_3527","VBIEscCol26572_3445","TTDR00762",,"aroB","3-dehydroquinate synthase (EC 4.2.3.4)",,,,100,100,99,"1e-205"
"BLAT","Antibiotic Resistance","CARD","Escherichia coli IAI1","fig|585034.5.peg.1867","ECIAI1_1896","VBIEscCol26572_1867","NP_416340.1","Escherichia coli str. K-12 substr. MG1655","yobG","PhoP/PhoQ regulator MgrB",,"efflux pump conferring antibiotic resistance;gene altering cell wall charge conferring antibiotic resistance;gene conferring resistance via absence;gene modulating antibiotic efflux;polymyxin resistance gene",,100,100,100,"2e-21"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.1621","ECIAI1_1642","VBIEscCol26572_1621","Q8FHC1","Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC)","clcB","Voltage-gated ClC-type chloride channel ClcB","the chloride carrier/channel (clc) family.","2.A.49.5.3","12471157",100,100,98,"1e-237"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.2351",,"VBIEscCol26572_2351","P09551","Escherichia coli",,"Lysine-arginine-ornithine-binding ABC transporter, substrate-binding protein ArgT (TC 3.A.1.3.1)","the atp-binding cassette (abc) superfamily.","3.A.1.3.29","16738553;3040734;9205837;9278503;9298646",58,100,99,"1e-78"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.1238","ECIAI1_1250","VBIEscCol26572_1238","P11350","Escherichia coli","narI","Respiratory nitrate reductase gamma chain (EC 1.7.99.4)","the prokaryotic molybdopterin-containing oxidoreductase (pmo) family.","5.A.3.1.1","12910261;1321049;14725769;15919996;16286471;16540088;16738553;20236317;2233673;2668029;2674654;2832376;2995309;3053688;3308846;6094247;8383531;8388253;8664273;8905232;9278503;9516445;9585550;9632249",100,100,99,"1e-129"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.2762","ECIAI1_2815","VBIEscCol26572_2762","P16431","Escherichia coli (strain K12)","hycE","Formate hydrogenlyase subunit 5","the h(+) or na(+)-translocating nadh dehydrogenase (ndh) family.","3.D.1.9.2",,100,98,99,"0.0"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.2217","ECIAI1_2251","VBIEscCol26572_2217","P33026","Escherichia coli","setB","Sugar efflux transporter B","the major facilitator superfamily (mfs).","2.A.1.20.2","10209755;10438463;16738553;9097040;9278503",100,100,99,"1e-225"
"K-mer Search","Antibiotic Resistance","PATRIC","Escherichia coli IAI1","fig|585034.5.peg.2723","ECIAI1_2779","VBIEscCol26572_2723",,,"mprA","Multidrug resistance regulator EmrR (MprA)",,"regulator modulating expression of antibiotic resistance genes","7730261",,,,
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.4076","ECIAI1_4195","VBIEscCol26572_4076","P0AG96","Escherichia coli","secE","Protein translocase subunit SecE","the general secretory pathway (sec) family.","3.A.5.1.1","10213615;10698927;10944122;12198149;12403785;12702815;12756233;1279430;12941690;12946344;1331806;15063851;15148364;15488768;15919996;1630901;1633829;16738553;17229438;17525736;17938627;2007553;2050112;2137819;2161989;2171778;2202723;2254269;2542029;2646297;2673920;2824434;2828030;2841285;3025556;6208370;6222285;6357787;7556084;7889938;8034620;8041620;8045257;8194520;8244950;8253067;8253068;8265357;8898086;9002525;9205837;9278503",100,100,100,"3e-63"
"BLAT","Virulence Factor","Victors","Escherichia coli IAI1","fig|585034.5.peg.1845","ECIAI1_1874","VBIEscCol26572_1845","16765159","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2 ","fadD","Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3)",,,"16518469",93,98,94,"1e-296"
"BLAT","Drug Target","DrugBank","Escherichia coli IAI1","fig|585034.5.peg.4187","ECIAI1_4313","VBIEscCol26572_4187","P07658","Escherichia coli (strain K12)","fdhF","Formate dehydrogenase H (EC 1.2.1.2) @ selenocysteine-containing","Selenocysteine","Drug target",,100,100,100,"0.0"
"BLASTP","Human Homolog","Human","Escherichia coli IAI1","fig|585034.5.peg.12","ECIAI1_0014","VBIEscCol26572_0012","NP_004125.3","Homo sapiens","dnaK","Chaperone protein DnaK",,,,91,97,60,"0.0"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.1858","ECIAI1_1886","VBIEscCol26572_1858","P69797","Escherichia coli","manX","PTS system, mannose-specific IIA component (EC 2.7.1.191) / PTS system, mannose-specific IIB component (EC 2.7.1.191)","the pts mannose-fructose-sorbose (man) family.","4.A.6.1.1","15919996;16079137;16738553;18723842;2951378;7811395;8131846;8676384;8774730;9074635;9097040;9278503;9298646",100,100,100,"1e-182"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.56","ECIAI1_0056","VBIEscCol26572_0056","P31554","Escherichia coli (strain K12)","imp","LPS-assembly protein LptD @ Organic solvent tolerance protein precursor","the outer membrane lipopolysaccharide export porin (lps-ep) family.","1.B.42.1.2","15919996;16738553;18375759;7610040;9278503",100,100,100,"0.0"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.4131","ECIAI1_4259","VBIEscCol26572_4131","P0AGF4","Escherichia coli","xylE","D-xylose proton-symporter XylE","the major facilitator superfamily (mfs).","2.A.1.1.3","15919996;16738553;2820984;2836810;3543693;8265357;9278503",100,100,99,"1e-288"
"BLAT","Drug Target","DrugBank","Escherichia coli IAI1","fig|585034.5.peg.2858","ECIAI1_2910","VBIEscCol26572_2858","P0AB87","Escherichia coli (strain K12)","fucA","L-fuculose phosphate aldolase (EC 4.1.2.17)","'Phosphoglycolohydroxamic Acid;1,3-Dihydroxyacetonephosphate'","Drug target",,100,100,99,"1e-121"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.3569","ECIAI1_3649","VBIEscCol26572_3569","P0AB93","Escherichia coli","arsB","Arsenite/antimonite:H+ antiporter ArsB","the arsenite-antimonite (arsab) efflux family.","3.A.4.1.1","1535622;15919996;16738553;1704144;3021763;7721697;8041620;9278503",100,100,100,"1e-243"
