Evidence,Property,Source,Genome Name,BRC ID,RefSeq Locus Tag,Alt Locus Tag,Source ID,Source Organism,Gene,Product,Function,Classification,PubMed,Subject Coverage,Query Coverage,Identity,E-value
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.2114",,,"p0aa70","Escherichia coli (strain K12)",,"Uncharacterized inner membrane transporter YedA","the drug/metabolite transporter (dmt) superfamily.","2.A.7.3.22",,97,97,89,"1e-150"
"BLAT","Drug Target","DrugBank","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.1209",,,"P0A721","Shigella flexneri","tmk","Thymidylate kinase (EC 2.7.4.9)","P1-(5'-Adenosyl)P5-(5'-Thymidyl)Pentaphosphate","Drug target",,98,98,90,"1e-103"
"BLAT","Virulence Factor","VFDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.2720",,,"VFG002305","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","shdA","AIDA autotransporter-like protein",,"Adherence,Nonfimbrial,Autotransporter",,96,100,100,"0.0"
"BLAT","Virulence Factor","Victors","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.4077",,,"16767106","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2 ","torD","TorA-specific chaperone protein, TorD",,"","16518469",100,100,100,"1e-116"
"BLAT","Virulence Factor","PATRIC_VF","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.1499",,,"STM474_1412","Salmonella enterica subsp. enterica serovar Typhimurium str. ST4/74","ssaG","Type III secretion protein SsaG",,"Virulence","17526851",100,100,100,"2e-32"
"BLAT","Virulence Factor","PATRIC_VF","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.69",,,"Z0037","Escherichia coli O157:H7 str. EDL933","carA","Carbamoyl-phosphate synthase small chain (EC 6.3.5.5)",,"Virulence","8063392",100,100,94,"1e-214"
"BLAT","Drug Target","TTD","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.2590",,,"TTDI00764",,,"Chorismate synthase (EC 4.2.3.5)",,"",,100,100,95,"1e-201"
"BLAT","Drug Target","DrugBank","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.129",,,"P0AD68","Escherichia coli (strain K12)","ftsI","Cell division protein FtsI [Peptidoglycan synthetase] (EC 2.4.1.129)","Cefmenoxime;Cefmetazole;Ertapenem;Cefpiramide;Ceftazidime;Cefazolin;Cefonicid;Cefoperazone;Cefoxitin;Ceftizoxime;Cefepime;Ceftibuten;Cefpodoxime;Ceftobiprole","Drug target",,100,100,96,"0.0"
"BLAT","Virulence Factor","Victors","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.2287",,,"16765428","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2 ","galF","UTP--glucose-1-phosphate uridylyltransferase (EC 2.7.7.9)",,"","16518469",100,100,100,"1e-167"
"BLAT","Drug Target","DrugBank","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.229",,,"P56220","Unknown prokaryotic organism","dapD","2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase (EC 2.3.1.117)","Pimelic Acid;Coenzyme A;2-Aminopimelic Acid;Succinyl-Coenzyme A;Succinamide-Coa","Drug target",,100,100,95,"1e-150"
"BLAT","Drug Target","DrugBank","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.1396",,,"P76216","Escherichia coli (strain K12)","astB","Succinylarginine dihydrolase (EC 3.5.3.23)","N~2~-Succinylarginine;N~2~-Succinylornithine","Drug target",,98,98,86,"1e-223"
"BLAT","Virulence Factor","VFDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.1188",,,"VFG002346","Yersinia enterocolitica subsp. enterocolitica 8081","flgG","Flagellar basal-body rod protein FlgG",,"Secretion system,Invasion,Motility",,99,83,85,"1e-103"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.2649",,,"P0AEB0","Escherichia coli",,"Sulfate transport system permease protein CysW","the atp-binding cassette (abc) superfamily.","3.A.1.6.1","15919996;16738553;2002055;2188958;2188959;3158524;7665461;8346018;8774726;9205837;9278503;9298646",100,100,97,"1e-162"
"BLAT","Drug Target","DrugBank","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.3520",,,"P0A6E4","Escherichia coli (strain K12)","argG","Argininosuccinate synthase (EC 6.3.4.5)","Guanidine;Glycerol","Drug target",,99,99,96,"1e-256"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.1519",,,"P37597","Escherichia coli (strain K12)",,"Inner membrane transport protein YdhC","the major facilitator superfamily (mfs).","2.A.1.2.62","15919996;16397293;16738553;9097039;9278503",94,94,88,"1e-191"
"BLAT","Drug Target","DrugBank","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.170",,,"P36683","Escherichia coli (strain K12)","acnB","Aconitate hydratase 2 (EC 4.2.1.3) @ 2-methylisocitrate dehydratase (EC 4.2.1.99)","Aconitate Ion","Drug target",,100,100,96,"0.0"
"BLAT","Antibiotic Resistance","CARD","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.1860",,,"NP_309766.1","Escherichia coli O157:H7 str. Sakai","H-NS","DNA-binding protein H-NS",,"efflux pump conferring antibiotic resistance,gene modulating antibiotic efflux",,99,99,95,"2e-67"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.3795",,,"P22731","Escherichia coli",,"Branched-chain amino acid ABC transporter, ATP-binding protein LivF (TC 3.A.1.4.1)","the atp-binding cassette (abc) superfamily.","3.A.1.4.1","15919996;16738553;2195019;2649682;2649683;3009409;328304;3891753;4077929;6990419;8041620;9278503;9298646",100,100,96,"1e-127"
"BLAT","Virulence Factor","Victors","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.2598",,,"24113718","Shigella flexneri 2a str. 301","vacJ","Outer-membrane-phospholipid-binding lipoprotein MlaA",,"","8145644",100,100,94,"1e-143"
"BLAT","Virulence Factor","Victors","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.399",,,"117622640","Escherichia coli APEC O1","sbmA","SbmA protein",,"","15845486",98,99,93,"1e-224"
"BLAT","Virulence Factor","Victors","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.4419",,,"16767429","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2 ","purD","Phosphoribosylamine--glycine ligase (EC 6.3.4.13)",,"","7618105",100,100,100,"1e-251"
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.3674",,,,,"EF-Tu","Translation elongation factor Tu","Translation elongation factor Tu","antibiotic target in susceptible species","364475;9678602",,,,
"BLAT","Virulence Factor","VFDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.1189",,,"VFG002345","Yersinia enterocolitica subsp. enterocolitica 8081","flgH","Flagellar L-ring protein FlgH",,"Secretion system,Invasion,Motility",,93,96,82,"2e-99"
"BLAT","Virulence Factor","Victors","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.2721",,,"16765834","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","ratB","Putative outer membrane protein",,"","12540539",20,100,100,"1e-292"
"BLAT","Virulence Factor","PATRIC_VF","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.224",,,"SL1344_0209","Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344","dgt","Deoxyguanosinetriphosphate triphosphohydrolase (EC 3.1.5.1), subgroup 1",,"Virulence","16518469",100,97,100,"1e-303"
"BLAT","Drug Target","DrugBank","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.3181",,,"P69923","Shigella flexneri","fucI","L-fucose isomerase (EC 5.3.1.25) @ D-Arabinose ketol-isomerase (EC 5.3.1.3)","Fucitol","Drug target",,100,100,93,"0.0"
"BLAT","Drug Target","DrugBank","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.2480",,,"P69924","Escherichia coli (strain K12)","nrdB","Ribonucleotide reductase of class Ia (aerobic), beta subunit (EC 1.17.4.1)","Glycerol","Drug target",,100,100,98,"1e-218"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.3852",,,"P0A830","Escherichia coli (strain K12)",,"Na+/H+-dicarboxylate symporter","the dicarboxylate/amino acid:cation (na(+) or h(+)) symporter (daacs) family.","2.A.23.1.7","10482502;15919996;16738553;17088549;8041620;9278503",100,100,94,"1e-228"
"BLAT","Virulence Factor","VFDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.3071",,,"VFG000541","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","sicP","Chaperone protein SicP",,"Secretion system,Type III secretion system,Invasion",,100,100,100,"5e-69"
"BLAT","Drug Target","DrugBank","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.711",,,"P0A759","Escherichia coli (strain K12)","nagB","Glucosamine-6-phosphate deaminase (EC 3.5.99.6)","2-Deoxy-2-Amino Glucitol-6-Phosphate;16g","Drug target",,100,100,95,"1e-148"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.435",,,"P0AG93","Escherichia coli (strain K12)",,"Protein translocase subunit SecF","the resistance-nodulation-cell division (rnd) superfamily.","2.A.6.4.1","15919996;16079137;16738553;2170107;2249673;7507921;9278503",100,100,95,"1e-174"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.3846",,,"P37643","Escherichia coli (strain K12)",,"Uncharacterized MFS-type transporter YhjE","the major facilitator superfamily (mfs).","2.A.1.6.10","15919996;16738553;8041620;9278503",100,100,94,"1e-239"
"BLAT","Drug Target","TTD","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.3674",,,"TTDNC00628",,,"Translation elongation factor Tu",,"",,100,100,99,"1e-230"
"BLAT","Drug Target","DrugBank","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.195",,,"P31057","Escherichia coli (strain K12)","panB","3-methyl-2-oxobutanoate hydroxymethyltransferase (EC 2.1.2.11)","2-Dehydropantoate","Drug target",,100,100,92,"1e-137"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.1878",,,"P31801","Escherichia coli",,"Calcium/proton antiporter","the ca(2+):cation antiporter (caca) family.","2.A.19.1.1","15919996;16738553;8496184;8905232;9278503",99,99,94,"1e-189"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.4509",,,"E1WEU8","Salmonella typhimurium (strain SL1344)",,"Integral membrane protein","the h(+)- or na(+)-translocating bacterial flagellar motor/exbbd outer membrane transport energizer (mot/exb) superfamily.","1.A.30.4.1",,100,100,100,"1e-259"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.3259",,,"P67153","Escherichia coli (strain K12)",,"FIG01964566: Predicted membrane protein, hemolysin III homolog","the hly iii (hly iii) family.","1.C.113.1.10",,100,100,91,"1e-114"
"BLAT","Virulence Factor","PATRIC_VF","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.1148",,,"SL1344_1077","Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344","csgF","Curli production assembly/transport component CsgF",,"Virulence","16518469",100,100,100,"3e-75"
"BLAT","Drug Target","DrugBank","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.76",,,"P31572","Escherichia coli (strain K12)","caiB","Crotonobetainyl-CoA:carnitine CoA-transferase (EC 2.8.3.21)","Coenzyme A;O5'-(4-(3-{2-[2-((R)-3-Hydroxy-4-(Trimethylammonio)-1-Oxo-Butyl)Sulfanyl-Ethylcarbamoyl]-Ethylcarbamoyl}-(R)-3-Hydroxy-2,2-Dimethyl-Propyl)-1-Hydroxy-3-Oxido-1,3-Dioxo-2,4-Dioxa-1,3-Diphosphabut-1-Yl) 3'-Phospho-Adenosine","Drug target",,100,95,95,"1e-236"
"BLAT","Virulence Factor","PATRIC_VF","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.3682",,,"STM3453","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","fkpA","FKBP-type peptidyl-prolyl cis-trans isomerase FkpA precursor (EC 5.2.1.8)",,"Intracellular survival and replication","9009347",100,100,100,"1e-151"
"BLAT","Virulence Factor","PATRIC_VF","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.1076",,,"c1093","Escherichia coli CFT073","ompA","Outer membrane protein A precursor",,"Virulence","11978877",97,99,94,"1e-208"
"BLAT","Drug Target","DrugBank","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.763",,,"P07014","Escherichia coli (strain K12)","sdhB","Succinate dehydrogenase iron-sulfur protein (EC 1.3.5.1)","Atpenin A5;2-[1-METHYLHEXYL]-4,6-DINITROPHENOL;UBIQUINONE-2","Drug target",,100,100,96,"1e-137"
"BLAT","Antibiotic Resistance","CARD","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.2318",,,"AAC75135.2","Escherichia coli str. K-12 substr. MG1655","mdtA","Multidrug efflux system MdtABC-TolC, membrane fusion component MdtA",,"efflux pump conferring antibiotic resistance",,90,91,85,"1e-181"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.3802",,,"P0AD96","Escherichia coli",,"Branched-chain amino acid ABC transporter, substrate-binding protein LivJ (TC 3.A.1.4.1)","the atp-binding cassette (abc) superfamily.","3.A.1.4.1","15919996;16738553;2195019;2649682;2649683;3009409;328304;3891753;4077929;6990419;8041620;9278503;9298646",99,99,94,"1e-200"
"BLAT","Drug Target","DrugBank","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.3662",,,"P0ADY7","Escherichia coli (strain K12)","rplP","LSU ribosomal protein L16p (L10e)","Chloramphenicol","Drug target",,100,100,98,"2e-71"
"BLAT","Drug Target","DrugBank","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.902",,,"C9EH48","Escherichia coli","mdfA","Multidrug efflux pump MdfA/Cmr (of MFS type), broad spectrum","Tetracycline","Drug target",,100,22,95,"2e-45"
"BLAT","Virulence Factor","Victors","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.2957",,,"26247128","Escherichia coli CFT073","iroB","Glycosyltransferase IroB",,"","18541653",95,100,86,"1e-193"
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.1616",,,,,"MarR","Multiple antibiotic resistance protein MarR","Multiple antibiotic resistance protein MarR","antibiotic resistance gene cluster,cassette,or operon","7768850;8282690;8383113;9068629",,,,
"BLAT","Drug Target","DrugBank","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.2205",,,"Q05599","Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)","cobU","Adenosylcobinamide kinase (EC 2.7.1.156) / Adenosylcobinamide-phosphate guanylyltransferase (EC 2.7.7.62)","Guanosine-5'-Monophosphate","Drug target",,100,100,100,"1e-101"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.419",,,"P23910","Escherichia coli",,"Protein AraJ precursor","the major facilitator superfamily (mfs).","2.A.1.2.14","15919996;16738553;1744033;9278503",98,95,85,"1e-194"
"BLAT","Virulence Factor","VFDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.3064",,,"VFG000534","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","prgJ","Pathogenicity 1 island effector protein",,"Secretion system,Type III secretion system,Invasion",,100,100,100,"5e-48"
"BLAT","Drug Target","DrugBank","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.1172",,,"P05020","Escherichia coli (strain K12)","pyrC","Dihydroorotase (EC 3.5.2.3)","Dihydroorotic Acid;Orotic Acid;Lysine Nz-Carboxylic Acid;N-Carbamoyl-L-Aspartate","Drug target",,99,99,88,"1e-185"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.1890",,,"P0AFR2","Escherichia coli (strain K12)",,"Putative sulfate permease","the sulfate permease (sulp) family.","2.A.53.3.11",,100,99,93,"1e-303"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.3792",,,"P0AG80","Escherichia coli",,"Glycerol-3-phosphate ABC transporter, substrate-binding protein UgpB","the atp-binding cassette (abc) superfamily.","3.A.1.1.3","15919996;16738553;1987150;2842304;3062310;363686;7042685;7836304;8041620;8282692;8407831;9278503;9711545",98,98,92,"1e-241"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.3054",,,"Q9XCS1","Salmonella typhimurium",,"Manganese ABC transporter, ATP-binding protein SitB","the atp-binding cassette (abc) superfamily.","3.A.1.15.7","10085045;11677608;11677609;12644504",100,100,100,"1e-154"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.3596",,,"P46481","Escherichia coli",,"AaeAB efflux system for hydroxylated, aromatic carboxylic acids, inner membrane subunit AaeB","the aromatic acid exporter (arae) family.","2.A.85.1.2","15489430;15919996;16738553;9278503",100,100,92,"0.0"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.3546",,,"P45394","Escherichia coli",,"Inner membrane protein YrbG, predicted calcium/sodium:proton antiporter","the ca(2+):cation antiporter (caca) family.","2.A.19.5.1","15919996;16738553;9278503",99,99,87,"1e-158"
"BLAT","Virulence Factor","PATRIC_VF","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.1508",,,"SL1344_1349","Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344","ssaN","Type III secretion cytoplasmic ATP synthase (EC 3.6.3.14, YscN,SpaL,MxiB,HrcN,EscN)",,"Virulence","16518469",100,100,100,"1e-253"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.2907",,,"P0A937","Escherichia coli (strain K12)",,"Outer membrane beta-barrel assembly protein BamE","the outer membrane protein insertion porin (bam complex) (ompip) family.","1.B.33.1.3","11179681;12384590;12704152;15851030;16079137;16738553;1885529;2045357;2120198;9205837;9278503",97,98,93,"5e-55"
"BLAT","Virulence Factor","PATRIC_VF","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.1510",,,"STM14_1713","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","ssaP","Type III secretion protein (YscP)",,"Virulence","9140973",100,100,100,"1e-67"
"BLAT","Virulence Factor","PATRIC_VF","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.966",,,"STM474_0956","Salmonella enterica subsp. enterica serovar Typhimurium str. ST4/74","pflA","Pyruvate formate-lyase activating enzyme (EC 1.97.1.4)",,"Virulence","17526851",90,100,100,"1e-159"
"BLAT","Virulence Factor","PATRIC_VF","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.2282",,,"STM474_2178","Salmonella enterica subsp. enterica serovar Typhimurium str. ST4/74","rfbI","CDP-6-deoxy-delta-3,4-glucoseen reductase-like",,"Virulence","17526851",100,100,100,"1e-197"
"BLAT","Drug Target","DrugBank","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.4599",,,"P00363","Escherichia coli (strain K12)","frdA","Fumarate reductase flavoprotein subunit (EC 1.3.5.4)","Thiabendazole;2-[1-(4-CHLORO-PHENYL)-ETHYL]-4,6-DINITRO-PHENOL;2-HEPTYL-4-HYDROXY QUINOLINE N-OXIDE","Drug target",,98,99,95,"0.0"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.782",,,"P45955","Escherichia coli",,"Cell division coordinator CpoB","the tonb-exbb-exbd/tola-tolq-tolr outer membrane receptor energizers and stabilizers (tonb/tola) family.","2.C.1.2.1","10404600;1574003;16352602;16738553;2068069;2687247;7567469;8905232;8978668;9278503",100,100,90,"1e-132"
"BLAT","Virulence Factor","VFDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.1184",,,"VFG002350","Yersinia enterocolitica subsp. enterocolitica 8081","flgC","Flagellar basal-body rod protein FlgC",,"Secretion system,Invasion,Motility",,100,100,81,"8e-58"
"BLAT","Virulence Factor","Victors","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.1893",,,"117623421","Escherichia coli","ychF","GTP-binding and nucleic acid-binding protein YchF",,"","15845486",100,100,94,"1e-201"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.1760",,,"Q9EYX5","Salmonella typhimurium",,"Zinc transport protein ZntB","the cora metal ion transporter (mit) family.","1.A.35.4.1","11677609;12142406;12486076",100,100,100,"1e-192"
"BLAT","Drug Target","DrugBank","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.4120",,,"P17169","Escherichia coli (strain K12)","glmS","Glutamine--fructose-6-phosphate aminotransferase [isomerizing] (EC 2.6.1.16)","alpha-D-glucose 6-phosphate;2-Deoxy-2-Amino Glucitol-6-Phosphate;Glutamine Hydroxamate;Glucosamine 6-Phosphate;Glucose-6-Phosphate;2-(N-Morpholino)-Ethanesulfonic Acid","Drug target",,100,100,99,"0.0"
"BLAT","Virulence Factor","PATRIC_VF","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.4329",,,"SL1344_4027","Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344","yneB","3-hydroxy-5-phosphonooxypentane-2,4-dione thiolase (EC 2.3.1.245)",,"Virulence","16518469",100,100,100,"1e-166"
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.236",,,,,"dxr","1-deoxy-D-xylulose 5-phosphate reductoisomerase (EC 1.1.1.267)","1-deoxy-D-xylulose 5-phosphate reductoisomerase (EC 1.1.1.267)","antibiotic target in susceptible species","16321944",,,,
"BLAT","Virulence Factor","Victors","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.4396",,,"16767409","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2 ","STM4155","Putative inner membrane protein",,"","16518469",85,100,100,"3e-44"
"BLAT","Virulence Factor","VFDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.1504",,,"VFG000511","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","ssaK","Type III secretion protein SsaK",,"Secretion system,Type III secretion system",,100,100,100,"1e-126"
"BLAT","Virulence Factor","Victors","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.1486",,,"16760518","Salmonella enterica subsp. enterica serovar Typhi str. CT18 ","spiC","Type III secretion protein SsaB",,"","10406797",100,100,100,"2e-68"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.620",,,"P23878","Escherichia coli",,"Ferric enterobactin transport ATP-binding protein FepC (TC 3.A.1.14.2)","the atp-binding cassette (abc) superfamily.","3.A.1.14.2","15919996;16738553;1787794;1838574;19815525;9278503",97,99,92,"1e-137"
"BLAT","Virulence Factor","Victors","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.661",,,"16764006","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","cspE","Cold shock protein of CSP family => CspE (naming convention as in E.coli)",,"","16518469",100,100,100,"3e-33"
"BLAT","Virulence Factor","Victors","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.2012",,,"4104731","Salmonella enterica subsp. enterica serovar Typhimurium","msbB","Lipid A biosynthesis myristoyltransferase (EC 2.3.1.243)",,"","17997275",100,100,100,"1e-193"
"BLAT","Virulence Factor","PATRIC_VF","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.3960",,,"STMUK_3699","Salmonella enterica subsp. enterica serovar Typhimurium str. UK-1","rfaL","Oligosaccharide repeat unit polymerase Wzy; O-antigen ligase",,"Virulence","21768282",100,100,99,"1e-233"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.4328",,,"P76142","Escherichia coli",,"Autoinducer 2 (AI-2) ABC transporter, substrate-binding protein","the atp-binding cassette (abc) superfamily.","3.A.1.2.8","15601708;15743955;15919996;16738553;9097039;9278503",98,96,86,"1e-168"
"BLAT","Drug Target","DrugBank","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.954",,,"P0A9P4","Escherichia coli (strain K12)","trxB","Thioredoxin reductase (EC 1.8.1.9)","Flavin adenine dinucleotide","Drug target",,99,99,96,"1e-180"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.1585",,,"Q8ZPK3","Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)",,"Osmoprotectant ABC transporter, permease protein OsmW","the atp-binding cassette (abc) superfamily.","3.A.1.12.14",,100,100,100,"1e-118"
"BLAT","Virulence Factor","VFDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.2726",,,"VFG002307","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","sinH","adherence and invasion outermembrane protein (Inv,enhances Peyer's patches colonization)",,"Adherence,Nonfimbrial",,100,100,100,"0.0"
"BLAT","Virulence Factor","Victors","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.588",,,"16763937","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","rfbI","Bactoprenol-linked glucose translocase",,"","17526851",100,100,100,"1e-64"
"BLAT","Virulence Factor","PATRIC_VF","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.4016",,,"STM14_4538","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","mgtC","Mg(2+)-transport-ATPase-associated protein MgtC",,"Virulence","9311997",98,100,100,"1e-125"
